script_id,script_month,hcp_id,rep_id,product_id,region_id,script_count
S0004420,2024-02-01,HCP0117,REP026,P03,R04,2
S0021683,2024-10-01,HCP0587,REP035,P02,R03,4
S0005194,2024-10-01,HCP0138,REP018,P03,R05,0
S0013928,2024-06-01,HCP0370,REP039,P05,R04,3
S0009552,2024-01-01,HCP0255,REP009,P01,R04,4
S0008527,2024-04-01,HCP0227,REP011,P04,R05,2
S0002167,2024-07-01,HCP0058,REP026,P04,R04,4
S0003111,2024-07-01,HCP0082,REP034,P03,R01,1
S0013902,2024-03-01,HCP0370,REP039,P03,R04,7
S0000793,2024-08-01,HCP0021,REP037,P01,R01,12
S0000234,2024-10-01,HCP0007,REP019,P01,R03,2
S0002221,2024-02-01,HCP0059,REP010,P04,R02,10
S0015696,2024-12-01,HCP0421,REP025,P05,R02,10
S0018773,2024-03-01,HCP0505,REP024,P02,R05,1
S0000210,2024-03-01,HCP0006,REP033,P03,R01,2
S0009331,2024-04-01,HCP0249,REP013,P02,R02,1
S0019474,2024-08-01,HCP0524,REP011,P05,R05,4
S0022210,2024-10-01,HCP0599,REP024,P04,R05,2
S0021676,2024-03-01,HCP0587,REP035,P02,R03,2
S0004499,2024-09-01,HCP0118,REP034,P04,R01,2
S0014396,2024-10-01,HCP0385,REP030,P03,R03,9
S0009506,2024-12-01,HCP0253,REP001,P05,R03,2
S0002414,2024-10-01,HCP0063,REP035,P02,R03,8
S0006599,2024-07-01,HCP0174,REP037,P01,R01,2
S0019932,2024-07-01,HCP0538,REP011,P03,R05,3
S0016046,2024-12-01,HCP0430,REP039,P04,R04,9
S0011015,2024-09-01,HCP0294,REP013,P01,R02,17
S0000835,2024-04-01,HCP0022,REP021,P03,R03,2
S0009064,2024-05-01,HCP0240,REP014,P04,R01,11
S0008075,2024-11-01,HCP0215,REP020,P01,R04,4
S0017438,2024-10-01,HCP0468,REP024,P05,R05,0
S0009456,2024-03-01,HCP0252,REP011,P04,R05,7
S0009811,2024-11-01,HCP0261,REP018,P05,R05,1
S0006036,2024-05-01,HCP0160,REP011,P01,R05,2
S0012538,2024-11-01,HCP0332,REP007,P04,R04,7
S0013290,2024-09-01,HCP0352,REP027,P05,R02,3
S0010607,2024-09-01,HCP0284,REP015,P01,R02,17
S0016414,2024-01-01,HCP0441,REP001,P04,R03,4
S0013164,2024-09-01,HCP0349,REP036,P03,R05,7
S0014736,2024-11-01,HCP0394,REP004,P05,R02,6
S0001221,2024-01-01,HCP0032,REP003,P04,R01,6
S0012956,2024-08-01,HCP0343,REP001,P05,R03,3
S0009958,2024-08-01,HCP0265,REP011,P05,R05,1
S0014470,2024-04-01,HCP0387,REP008,P04,R04,1
S0006553,2024-03-01,HCP0172,REP003,P04,R01,0
S0011376,2024-07-01,HCP0303,REP035,P04,R03,3
S0001388,2024-08-01,HCP0037,REP003,P05,R01,2
S0002002,2024-12-01,HCP0053,REP033,P05,R01,1
S0005610,2024-04-01,HCP0149,REP020,P02,R04,2
S0011908,2024-09-01,HCP0317,REP014,P01,R01,0
S0004582,2024-12-01,HCP0120,REP021,P04,R03,10
S0014393,2024-07-01,HCP0385,REP030,P03,R03,5
S0009678,2024-04-01,HCP0258,REP009,P02,R04,2
S0022089,2024-07-01,HCP0597,REP009,P01,R04,10
S0002524,2024-08-01,HCP0065,REP036,P04,R05,3
S0014183,2024-10-01,HCP0378,REP011,P03,R05,1
S0017361,2024-07-01,HCP0466,REP024,P02,R05,7
S0007260,2024-11-01,HCP0192,REP003,P04,R01,1
S0020937,2024-02-01,HCP0566,REP034,P01,R01,3
S0017390,2024-02-01,HCP0467,REP012,P02,R01,2
S0003079,2024-10-01,HCP0081,REP021,P02,R03,2
S0020727,2024-02-01,HCP0560,REP011,P02,R05,3
S0007461,2024-04-01,HCP0198,REP033,P05,R01,0
S0015005,2024-09-01,HCP0404,REP005,P01,R02,13
S0017804,2024-11-01,HCP0478,REP020,P05,R04,2
S0004783,2024-05-01,HCP0126,REP018,P02,R05,2
S0016585,2024-11-01,HCP0445,REP001,P05,R03,6
S0004382,2024-10-01,HCP0116,REP014,P04,R01,8
S0019219,2024-11-01,HCP0518,REP036,P02,R05,5
S0018760,2024-11-01,HCP0504,REP034,P04,R01,9
S0016559,2024-08-01,HCP0445,REP001,P01,R03,10
S0006405,2024-09-01,HCP0168,REP009,P03,R04,2
S0007643,2024-07-01,HCP0203,REP021,P05,R03,2
S0008068,2024-03-01,HCP0215,REP020,P01,R04,1
S0006453,2024-03-01,HCP0169,REP018,P05,R05,1
S0003309,2024-10-01,HCP0088,REP026,P03,R04,3
S0002166,2024-06-01,HCP0058,REP026,P04,R04,16
S0008810,2024-04-01,HCP0235,REP018,P02,R05,2
S0022095,2024-01-01,HCP0597,REP009,P02,R04,5
S0003804,2024-05-01,HCP0100,REP030,P04,R03,9
S0014504,2024-02-01,HCP0388,REP030,P05,R03,2
S0020142,2024-01-01,HCP0544,REP034,P05,R01,4
S0016935,2024-04-01,HCP0455,REP013,P01,R02,1
S0010619,2024-10-01,HCP0284,REP015,P02,R02,5
S0017434,2024-05-01,HCP0468,REP024,P05,R05,5
S0017284,2024-10-01,HCP0464,REP014,P02,R01,3
S0017260,2024-10-01,HCP0463,REP035,P05,R03,1
S0012963,2024-03-01,HCP0344,REP035,P02,R03,3
S0021092,2024-09-01,HCP0569,REP005,P04,R02,4
S0007638,2024-01-01,HCP0203,REP021,P05,R03,4
S0010123,2024-11-01,HCP0269,REP007,P05,R04,8
S0010197,2024-02-01,HCP0273,REP017,P01,R02,1
S0014231,2024-01-01,HCP0380,REP037,P05,R01,1
S0006855,2024-08-01,HCP0181,REP013,P03,R02,1
S0010620,2024-11-01,HCP0284,REP015,P02,R02,14
S0011240,2024-08-01,HCP0300,REP001,P04,R03,3
S0016236,2024-12-01,HCP0436,REP036,P02,R05,10
S0001387,2024-07-01,HCP0037,REP003,P05,R01,2
S0019732,2024-04-01,HCP0532,REP030,P05,R03,5
S0017736,2024-12-01,HCP0477,REP034,P01,R01,4
S0014668,2024-02-01,HCP0393,REP028,P02,R04,10
S0016541,2024-01-01,HCP0444,REP031,P04,R04,4
S0017455,2024-04-01,HCP0469,REP026,P02,R04,1
S0003096,2024-03-01,HCP0082,REP034,P02,R01,6
S0015807,2024-10-01,HCP0424,REP021,P02,R03,2
S0003286,2024-09-01,HCP0087,REP003,P04,R01,5
S0009931,2024-05-01,HCP0265,REP011,P03,R05,2
S0009167,2024-08-01,HCP0243,REP028,P02,R04,1
S0016753,2024-04-01,HCP0450,REP011,P05,R05,3
S0007848,2024-06-01,HCP0209,REP018,P04,R05,2
S0001314,2024-03-01,HCP0035,REP005,P05,R02,11
S0010086,2024-09-01,HCP0268,REP038,P04,R03,9
S0019520,2024-07-01,HCP0526,REP034,P02,R01,1
S0008421,2024-03-01,HCP0225,REP020,P02,R04,4
S0011096,2024-01-01,HCP0296,REP011,P04,R05,2
S0011090,2024-05-01,HCP0296,REP011,P03,R05,5
S0007451,2024-05-01,HCP0198,REP033,P04,R01,1
S0011526,2024-09-01,HCP0307,REP021,P03,R03,2
S0019403,2024-01-01,HCP0523,REP024,P03,R05,4
S0011246,2024-03-01,HCP0300,REP001,P05,R03,11
S0009632,2024-04-01,HCP0257,REP007,P01,R04,3
S0005073,2024-05-01,HCP0134,REP037,P04,R01,9
S0009374,2024-01-01,HCP0250,REP011,P03,R05,3
S0018420,2024-11-01,HCP0496,REP011,P04,R05,0
S0004750,2024-06-01,HCP0125,REP012,P03,R01,0
S0005276,2024-01-01,HCP0140,REP020,P03,R04,5
S0002270,2024-03-01,HCP0060,REP011,P03,R05,8
S0019123,2024-10-01,HCP0513,REP005,P05,R02,7
S0017472,2024-11-01,HCP0469,REP026,P03,R04,2
S0019675,2024-04-01,HCP0530,REP014,P04,R01,3
S0018240,2024-03-01,HCP0491,REP036,P03,R05,1
S0008599,2024-06-01,HCP0229,REP013,P04,R02,2
S0001423,2024-10-01,HCP0038,REP036,P03,R05,5
S0020250,2024-07-01,HCP0546,REP022,P05,R02,3
S0001858,2024-02-01,HCP0050,REP030,P03,R03,11
S0016177,2024-08-01,HCP0434,REP037,P04,R01,2
S0016405,2024-03-01,HCP0440,REP014,P05,R01,4
S0012900,2024-05-01,HCP0342,REP024,P03,R05,2
S0021743,2024-02-01,HCP0588,REP020,P03,R04,1
S0010307,2024-10-01,HCP0276,REP003,P02,R01,1
S0016622,2024-03-01,HCP0447,REP014,P03,R01,3
S0001542,2024-06-01,HCP0042,REP037,P02,R01,2
S0014434,2024-02-01,HCP0386,REP028,P05,R04,1
S0007263,2024-03-01,HCP0192,REP003,P05,R01,0
S0010795,2024-11-01,HCP0288,REP022,P05,R02,3
S0017605,2024-05-01,HCP0473,REP014,P03,R01,4
S0004608,2024-03-01,HCP0121,REP003,P03,R01,2
S0018677,2024-04-01,HCP0502,REP033,P04,R01,4
S0008435,2024-05-01,HCP0225,REP020,P03,R04,6
S0007112,2024-07-01,HCP0188,REP034,P03,R01,1
S0019368,2024-11-01,HCP0522,REP009,P02,R04,1
S0017761,2024-04-01,HCP0478,REP020,P01,R04,4
S0017150,2024-03-01,HCP0461,REP020,P01,R04,7
S0005539,2024-06-01,HCP0147,REP011,P02,R05,1
S0004467,2024-01-01,HCP0118,REP034,P02,R01,3
S0018687,2024-04-01,HCP0502,REP033,P05,R01,1
S0019668,2024-09-01,HCP0530,REP014,P01,R01,4
S0009038,2024-03-01,HCP0240,REP014,P02,R01,3
S0010204,2024-09-01,HCP0273,REP017,P01,R02,5
S0009476,2024-12-01,HCP0252,REP011,P05,R05,2
S0009285,2024-12-01,HCP0247,REP036,P01,R05,3
S0014946,2024-07-01,HCP0402,REP017,P02,R02,2
S0001175,2024-03-01,HCP0031,REP018,P04,R05,2
S0013106,2024-07-01,HCP0348,REP020,P02,R04,7
S0007648,2024-01-01,HCP0204,REP021,P04,R03,5
S0006124,2024-12-01,HCP0161,REP032,P04,R02,5
S0008564,2024-05-01,HCP0228,REP019,P03,R03,6
S0003772,2024-06-01,HCP0099,REP034,P02,R01,9
S0014678,2024-12-01,HCP0393,REP028,P02,R04,5
S0001110,2024-08-01,HCP0029,REP002,P04,R03,6
S0004656,2024-04-01,HCP0123,REP003,P03,R01,5
S0020003,2024-04-01,HCP0540,REP012,P02,R01,0
S0009231,2024-04-01,HCP0246,REP036,P02,R05,2
S0017437,2024-09-01,HCP0468,REP024,P05,R05,1
S0008213,2024-02-01,HCP0220,REP014,P01,R01,4
S0020771,2024-10-01,HCP0561,REP021,P05,R03,3
S0008267,2024-12-01,HCP0221,REP036,P03,R05,3
S0013724,2024-06-01,HCP0364,REP021,P05,R03,4
S0007096,2024-03-01,HCP0188,REP034,P01,R01,6
S0013390,2024-07-01,HCP0355,REP012,P05,R01,0
S0009127,2024-10-01,HCP0242,REP011,P01,R05,4
S0014005,2024-11-01,HCP0372,REP039,P03,R04,3
S0012099,2024-01-01,HCP0321,REP035,P04,R03,5
S0011724,2024-03-01,HCP0311,REP019,P05,R03,0
S0011116,2024-12-01,HCP0296,REP011,P05,R05,0
S0009919,2024-05-01,HCP0265,REP011,P01,R05,5
S0018216,2024-09-01,HCP0490,REP034,P05,R01,1
S0018553,2024-04-01,HCP0499,REP011,P04,R05,3
S0009097,2024-03-01,HCP0241,REP001,P04,R03,2
S0001738,2024-11-01,HCP0046,REP034,P05,R01,4
S0021979,2024-03-01,HCP0594,REP014,P05,R01,3
S0014779,2024-06-01,HCP0395,REP007,P05,R04,1
S0000562,2024-04-01,HCP0015,REP003,P05,R01,1
S0020473,2024-10-01,HCP0552,REP007,P03,R04,3
S0003346,2024-04-01,HCP0089,REP011,P02,R05,12
S0011493,2024-12-01,HCP0306,REP011,P05,R05,2
S0009355,2024-04-01,HCP0249,REP013,P05,R02,0
S0009629,2024-01-01,HCP0257,REP007,P01,R04,1
S0011912,2024-01-01,HCP0317,REP014,P02,R01,2
S0008315,2024-02-01,HCP0222,REP017,P05,R02,7
S0015950,2024-01-01,HCP0427,REP031,P04,R04,3
S0009720,2024-12-01,HCP0259,REP028,P01,R04,10
S0017580,2024-02-01,HCP0472,REP034,P03,R05,2
S0016326,2024-06-01,HCP0439,REP034,P01,R01,10
S0020956,2024-09-01,HCP0566,REP034,P02,R01,1
S0019613,2024-09-01,HCP0528,REP027,P03,R02,1
S0000059,2024-02-01,HCP0002,REP025,P04,R02,2
S0017084,2024-07-01,HCP0459,REP001,P01,R03,5
S0003238,2024-07-01,HCP0085,REP033,P04,R01,5
S0008406,2024-10-01,HCP0224,REP017,P05,R02,0
S0012676,2024-11-01,HCP0336,REP018,P05,R05,2
S0010484,2024-04-01,HCP0281,REP026,P01,R04,6
S0012559,2024-09-01,HCP0333,REP001,P02,R03,1
S0004180,2024-04-01,HCP0111,REP030,P01,R03,8
S0003202,2024-07-01,HCP0085,REP033,P01,R01,4
S0017881,2024-07-01,HCP0481,REP026,P03,R04,2
S0014234,2024-04-01,HCP0380,REP037,P05,R01,2
S0003691,2024-09-01,HCP0097,REP016,P02,R05,2
S0001650,2024-01-01,HCP0044,REP011,P02,R05,1
S0004637,2024-09-01,HCP0122,REP018,P04,R05,6
S0002511,2024-04-01,HCP0065,REP036,P02,R05,2
S0021592,2024-09-01,HCP0584,REP013,P05,R02,2
S0009829,2024-08-01,HCP0262,REP038,P03,R03,6
S0000939,2024-09-01,HCP0024,REP013,P05,R02,3
S0012703,2024-03-01,HCP0337,REP026,P05,R04,2
S0011791,2024-11-01,HCP0313,REP020,P02,R04,0
S0000396,2024-12-01,HCP0011,REP018,P04,R05,2
S0022079,2024-09-01,HCP0596,REP035,P05,R03,3
S0016601,2024-03-01,HCP0446,REP034,P04,R01,4
S0018853,2024-02-01,HCP0507,REP016,P02,R05,2
S0010340,2024-09-01,HCP0277,REP019,P01,R03,10
S0017051,2024-09-01,HCP0458,REP004,P01,R02,20
S0011760,2024-03-01,HCP0312,REP002,P03,R03,2
S0017130,2024-05-01,HCP0460,REP036,P03,R05,5
S0003871,2024-05-01,HCP0102,REP031,P01,R04,13
S0010175,2024-03-01,HCP0271,REP029,P05,R04,3
S0013547,2024-06-01,HCP0360,REP037,P03,R01,4
S0021768,2024-04-01,HCP0588,REP020,P05,R04,7
S0002908,2024-01-01,HCP0077,REP018,P01,R05,15
S0010293,2024-06-01,HCP0276,REP003,P01,R01,1
S0018067,2024-04-01,HCP0487,REP005,P05,R02,8
S0011731,2024-10-01,HCP0311,REP019,P05,R03,0
S0005994,2024-09-01,HCP0158,REP029,P04,R04,2
S0019784,2024-09-01,HCP0533,REP035,P05,R03,1
S0017803,2024-10-01,HCP0478,REP020,P05,R04,5
S0021694,2024-10-01,HCP0587,REP035,P03,R03,8
S0004416,2024-10-01,HCP0117,REP026,P02,R04,3
S0019553,2024-06-01,HCP0526,REP034,P05,R01,1
S0019081,2024-03-01,HCP0512,REP011,P05,R05,3
S0019408,2024-07-01,HCP0523,REP024,P03,R05,5
S0010010,2024-02-01,HCP0267,REP018,P02,R05,3
S0011301,2024-11-01,HCP0301,REP009,P04,R04,3
S0018641,2024-02-01,HCP0501,REP003,P04,R01,1
S0003950,2024-12-01,HCP0103,REP005,P04,R02,12
S0022224,2024-12-01,HCP0600,REP038,P01,R03,4
S0016066,2024-09-01,HCP0431,REP036,P01,R05,2
S0002073,2024-05-01,HCP0056,REP017,P01,R02,2
S0012123,2024-03-01,HCP0322,REP039,P01,R04,8
S0005823,2024-01-01,HCP0155,REP018,P03,R05,2
S0021058,2024-09-01,HCP0569,REP005,P01,R02,6
S0013336,2024-09-01,HCP0354,REP001,P01,R03,10
S0021944,2024-04-01,HCP0594,REP014,P01,R01,7
S0003514,2024-05-01,HCP0092,REP003,P05,R01,3
S0011008,2024-02-01,HCP0294,REP013,P01,R02,1
S0018522,2024-08-01,HCP0499,REP011,P01,R05,6
S0016587,2024-01-01,HCP0446,REP034,P01,R01,11
S0020702,2024-10-01,HCP0559,REP004,P03,R02,7
S0007965,2024-11-01,HCP0212,REP030,P01,R03,1
S0005087,2024-07-01,HCP0134,REP037,P05,R01,1
S0007483,2024-06-01,HCP0199,REP014,P05,R01,5
S0019778,2024-03-01,HCP0533,REP035,P05,R03,1
S0002682,2024-11-01,HCP0071,REP037,P01,R01,12
S0000767,2024-05-01,HCP0020,REP011,P04,R05,1
S0018252,2024-06-01,HCP0491,REP036,P04,R05,0
S0003783,2024-07-01,HCP0099,REP034,P03,R01,3
S0018942,2024-07-01,HCP0509,REP011,P03,R05,10
S0009337,2024-10-01,HCP0249,REP013,P02,R02,3
S0021064,2024-04-01,HCP0569,REP005,P02,R02,13
S0010703,2024-01-01,HCP0286,REP027,P01,R02,11
S0015818,2024-10-01,HCP0424,REP021,P04,R03,4
S0010466,2024-08-01,HCP0280,REP001,P02,R03,3
S0002861,2024-01-01,HCP0075,REP027,P03,R02,5
S0001222,2024-02-01,HCP0032,REP003,P04,R01,5
S0017170,2024-12-01,HCP0461,REP020,P03,R04,3
S0004865,2024-09-01,HCP0128,REP036,P05,R05,1
S0014912,2024-04-01,HCP0401,REP007,P02,R04,9
S0013281,2024-10-01,HCP0352,REP027,P04,R02,8
S0015745,2024-06-01,HCP0423,REP007,P01,R04,7
S0006086,2024-10-01,HCP0160,REP011,P05,R05,2
S0015053,2024-09-01,HCP0405,REP032,P02,R02,9
S0015142,2024-01-01,HCP0407,REP011,P04,R05,2
S0004925,2024-02-01,HCP0130,REP019,P03,R03,3
S0004533,2024-10-01,HCP0119,REP007,P04,R04,9
S0021409,2024-01-01,HCP0579,REP002,P02,R03,5
S0001673,2024-02-01,HCP0044,REP011,P04,R05,2
S0017060,2024-06-01,HCP0458,REP004,P04,R02,10
S0015205,2024-05-01,HCP0408,REP012,P05,R01,6
S0017204,2024-10-01,HCP0462,REP007,P03,R04,3
S0004056,2024-04-01,HCP0107,REP036,P03,R05,1
S0006953,2024-11-01,HCP0184,REP014,P05,R01,2
S0015770,2024-08-01,HCP0423,REP007,P03,R04,4
S0010001,2024-05-01,HCP0267,REP018,P01,R05,6
S0019232,2024-12-01,HCP0518,REP036,P03,R05,4
S0010468,2024-10-01,HCP0280,REP001,P02,R03,6
S0017266,2024-04-01,HCP0464,REP014,P01,R01,3
S0011954,2024-10-01,HCP0318,REP039,P01,R04,8
S0015397,2024-11-01,HCP0413,REP007,P02,R04,10
S0012017,2024-02-01,HCP0319,REP037,P03,R01,3
S0018144,2024-10-01,HCP0489,REP001,P03,R03,3
S0012812,2024-09-01,HCP0339,REP018,P04,R05,2
S0010238,2024-07-01,HCP0274,REP017,P04,R02,2
S0017999,2024-01-01,HCP0484,REP018,P02,R05,3
S0015459,2024-03-01,HCP0414,REP013,P04,R02,3
S0013306,2024-03-01,HCP0353,REP031,P03,R04,5
S0020844,2024-04-01,HCP0563,REP038,P02,R03,1
S0009488,2024-12-01,HCP0253,REP001,P01,R03,7
S0016857,2024-04-01,HCP0453,REP036,P01,R05,2
S0012880,2024-08-01,HCP0342,REP024,P01,R05,12
S0020409,2024-02-01,HCP0550,REP016,P05,R05,4
S0014920,2024-01-01,HCP0401,REP007,P03,R04,11
S0004318,2024-09-01,HCP0114,REP028,P04,R04,28
S0009981,2024-09-01,HCP0266,REP011,P04,R05,1
S0020299,2024-09-01,HCP0547,REP003,P04,R01,3
S0007386,2024-10-01,HCP0196,REP033,P04,R01,6
S0005520,2024-11-01,HCP0146,REP020,P04,R04,7
S0000859,2024-06-01,HCP0022,REP021,P05,R03,4
S0016179,2024-10-01,HCP0434,REP037,P04,R01,7
S0004440,2024-10-01,HCP0117,REP026,P04,R04,5
S0013514,2024-08-01,HCP0359,REP033,P02,R01,6
S0009034,2024-11-01,HCP0240,REP014,P01,R01,3
S0007876,2024-12-01,HCP0210,REP025,P01,R02,2
S0013209,2024-09-01,HCP0350,REP018,P03,R05,2
S0000596,2024-03-01,HCP0016,REP039,P03,R04,2
S0016855,2024-02-01,HCP0453,REP036,P01,R05,3
S0008805,2024-11-01,HCP0234,REP021,P05,R03,2
S0007800,2024-02-01,HCP0208,REP013,P04,R02,6
S0009187,2024-04-01,HCP0244,REP037,P01,R01,2
S0012614,2024-07-01,HCP0335,REP021,P01,R03,2
S0010971,2024-09-01,HCP0293,REP005,P02,R02,4
S0009747,2024-04-01,HCP0259,REP028,P04,R04,11
S0014353,2024-09-01,HCP0384,REP033,P03,R01,1
S0017918,2024-11-01,HCP0482,REP033,P02,R01,2
S0001952,2024-02-01,HCP0052,REP036,P05,R05,3
S0009121,2024-04-01,HCP0242,REP011,P01,R05,6
S0001097,2024-07-01,HCP0029,REP002,P03,R03,3
S0019128,2024-03-01,HCP0515,REP039,P01,R04,7
S0007911,2024-01-01,HCP0211,REP011,P02,R05,6
S0006945,2024-11-01,HCP0184,REP014,P04,R01,3
S0009966,2024-05-01,HCP0266,REP011,P03,R05,1
S0007831,2024-10-01,HCP0209,REP018,P01,R05,2
S0002514,2024-08-01,HCP0065,REP036,P02,R05,3
S0006733,2024-01-01,HCP0178,REP003,P01,R01,1
S0005560,2024-07-01,HCP0147,REP011,P05,R05,2
S0022136,2024-07-01,HCP0597,REP009,P05,R04,3
S0007861,2024-08-01,HCP0209,REP018,P05,R05,1
S0019282,2024-05-01,HCP0520,REP020,P02,R04,3
S0014494,2024-04-01,HCP0388,REP030,P02,R03,4
S0011028,2024-10-01,HCP0294,REP013,P04,R02,8
S0004701,2024-03-01,HCP0124,REP021,P02,R03,1
S0021481,2024-03-01,HCP0581,REP022,P02,R02,4
S0002234,2024-03-01,HCP0059,REP010,P05,R02,6
S0011243,2024-11-01,HCP0300,REP001,P04,R03,3
S0010297,2024-11-01,HCP0276,REP003,P01,R01,5
S0020964,2024-06-01,HCP0566,REP034,P03,R01,4
S0007957,2024-02-01,HCP0212,REP030,P01,R03,3
S0001177,2024-05-01,HCP0031,REP018,P04,R05,6
S0016043,2024-09-01,HCP0430,REP039,P04,R04,17
S0016708,2024-06-01,HCP0449,REP020,P05,R04,3
S0011927,2024-05-01,HCP0317,REP014,P03,R01,3
S0018129,2024-07-01,HCP0489,REP001,P02,R03,6
S0017203,2024-09-01,HCP0462,REP007,P03,R04,3
S0009216,2024-12-01,HCP0245,REP036,P04,R05,10
S0011491,2024-10-01,HCP0306,REP011,P05,R05,2
S0018474,2024-08-01,HCP0497,REP013,P05,R02,2
S0007479,2024-12-01,HCP0199,REP014,P04,R01,4
S0004156,2024-11-01,HCP0110,REP003,P01,R01,2
S0012741,2024-06-01,HCP0338,REP012,P03,R01,3
S0016583,2024-09-01,HCP0445,REP001,P05,R03,3
S0020546,2024-01-01,HCP0554,REP033,P04,R01,2
S0016505,2024-11-01,HCP0443,REP037,P05,R01,6
S0004242,2024-12-01,HCP0112,REP021,P03,R03,6
S0005425,2024-07-01,HCP0144,REP002,P02,R03,1
S0013266,2024-07-01,HCP0352,REP027,P02,R02,4
S0007448,2024-01-01,HCP0198,REP033,P04,R01,5
S0003402,2024-02-01,HCP0090,REP037,P03,R01,5
S0012457,2024-11-01,HCP0330,REP033,P03,R01,2
S0012502,2024-11-01,HCP0331,REP020,P04,R04,6
S0007493,2024-04-01,HCP0200,REP037,P01,R01,1
S0012273,2024-12-01,HCP0325,REP024,P04,R05,0
S0008996,2024-07-01,HCP0239,REP037,P01,R01,1
S0001551,2024-03-01,HCP0042,REP037,P03,R01,7
S0001010,2024-10-01,HCP0026,REP026,P02,R04,1
S0017456,2024-05-01,HCP0469,REP026,P02,R04,1
S0010940,2024-12-01,HCP0292,REP020,P03,R04,3
S0016986,2024-09-01,HCP0455,REP013,P05,R02,1
S0010930,2024-01-01,HCP0292,REP020,P03,R04,3
S0018728,2024-01-01,HCP0504,REP034,P02,R01,10
S0021998,2024-10-01,HCP0595,REP035,P02,R03,3
S0005096,2024-05-01,HCP0135,REP020,P03,R04,5
S0000649,2024-01-01,HCP0017,REP011,P03,R05,5
S0003244,2024-01-01,HCP0087,REP003,P01,R01,8
S0011055,2024-04-01,HCP0295,REP029,P04,R04,11
S0004976,2024-11-01,HCP0131,REP026,P02,R04,5
S0000728,2024-12-01,HCP0019,REP005,P02,R02,1
S0009134,2024-07-01,HCP0242,REP011,P02,R05,2
S0016277,2024-05-01,HCP0437,REP011,P05,R05,2
S0008743,2024-06-01,HCP0233,REP018,P05,R05,1
S0008170,2024-10-01,HCP0218,REP033,P03,R01,1
S0017381,2024-04-01,HCP0467,REP012,P01,R01,0
S0006861,2024-03-01,HCP0181,REP013,P04,R02,10
S0000332,2024-03-01,HCP0010,REP030,P02,R03,3
S0007028,2024-11-01,HCP0186,REP018,P03,R05,4
S0013810,2024-12-01,HCP0367,REP008,P04,R04,4
S0016222,2024-10-01,HCP0435,REP005,P05,R02,3
S0008700,2024-06-01,HCP0231,REP034,P05,R01,2
S0000212,2024-05-01,HCP0006,REP033,P03,R01,2
S0021342,2024-03-01,HCP0576,REP020,P05,R04,3
S0002264,2024-09-01,HCP0060,REP011,P02,R05,9
S0006344,2024-03-01,HCP0167,REP011,P03,R05,1
S0001782,2024-09-01,HCP0048,REP012,P01,R01,4
S0011368,2024-10-01,HCP0303,REP035,P03,R03,2
S0003544,2024-02-01,HCP0093,REP002,P04,R03,4
S0015920,2024-05-01,HCP0426,REP005,P04,R02,6
S0001439,2024-03-01,HCP0039,REP011,P01,R05,3
S0010708,2024-06-01,HCP0286,REP027,P01,R02,4
S0002869,2024-10-01,HCP0075,REP027,P03,R02,9
S0002435,2024-07-01,HCP0063,REP035,P04,R03,1
S0018554,2024-05-01,HCP0499,REP011,P04,R05,6
S0006831,2024-08-01,HCP0180,REP016,P03,R05,2
S0004793,2024-04-01,HCP0126,REP018,P03,R05,3
S0009421,2024-02-01,HCP0251,REP025,P05,R02,5
S0018196,2024-11-01,HCP0490,REP034,P03,R01,2
S0017579,2024-01-01,HCP0472,REP034,P03,R05,2
S0011870,2024-03-01,HCP0315,REP003,P05,R01,2
S0006476,2024-07-01,HCP0170,REP018,P03,R05,1
S0009507,2024-01-01,HCP0254,REP026,P01,R04,2
S0017636,2024-02-01,HCP0474,REP014,P02,R01,4
S0020039,2024-06-01,HCP0540,REP012,P05,R01,3
S0000921,2024-03-01,HCP0024,REP013,P03,R02,1
S0016445,2024-11-01,HCP0442,REP021,P01,R03,5
S0012172,2024-04-01,HCP0323,REP038,P04,R03,3
S0000013,2024-02-01,HCP0001,REP011,P02,R05,5
S0014866,2024-02-01,HCP0399,REP020,P05,R04,7
S0000819,2024-12-01,HCP0021,REP037,P05,R01,1
S0010977,2024-04-01,HCP0293,REP005,P03,R02,4
S0021954,2024-02-01,HCP0594,REP014,P02,R01,6
S0008185,2024-02-01,HCP0219,REP021,P02,R03,2
S0009897,2024-04-01,HCP0264,REP035,P04,R03,7
S0000454,2024-03-01,HCP0013,REP037,P05,R01,0
S0009242,2024-03-01,HCP0246,REP036,P03,R05,2
S0021961,2024-09-01,HCP0594,REP014,P02,R01,1
S0009849,2024-04-01,HCP0263,REP017,P01,R02,8
S0003458,2024-04-01,HCP0091,REP001,P03,R03,5
S0019611,2024-07-01,HCP0528,REP027,P03,R02,5
S0020425,2024-09-01,HCP0551,REP039,P01,R04,5
S0000660,2024-01-01,HCP0017,REP011,P04,R05,3
S0020824,2024-06-01,HCP0562,REP007,P05,R04,4
S0016074,2024-08-01,HCP0431,REP036,P02,R05,5
S0017289,2024-03-01,HCP0464,REP014,P04,R01,5
S0011101,2024-08-01,HCP0296,REP011,P04,R05,0
S0019216,2024-08-01,HCP0518,REP036,P02,R05,2
S0000941,2024-11-01,HCP0024,REP013,P05,R02,5
S0002740,2024-11-01,HCP0072,REP026,P02,R04,4
S0009605,2024-07-01,HCP0256,REP020,P03,R04,1
S0011797,2024-05-01,HCP0313,REP020,P03,R04,4
