call_id,rep_id,hcp_id,call_date,call_type,duration_min
C005909,REP027,HCP0405,05/19/2024,Virtual,15.7
C001969,REP010,HCP0210,2024-02-05,Phone,28.2
C006688,REP030,HCP0418,2024-11-17,Virtual,26.0
C006399,REP029,HCP0372,2024-05-14,Virtual,13.3
C005934,REP027,HCP0139,2024-05-24,In-Person,15.0
C004988,REP023,HCP0502,2024-04-27,Virtual,6.8
C008689,REP039,HCP0322,10/26/2024,Phone,33.5
C004651,REP021,HCP0120,11/09/2024,In-Person,28.4
C001160,REP005,HCP0320,2024-11-14,In-Person,26.4
C001214,REP006,HCP0139,2024-03-10,Phone,19.5
C005779,REP026,HCP0494,2024-03-12,In-Person,17.1
C001326,REP006,HCP0249,2024-09-08,Phone,13.7
C005910,REP027,HCP0103,31-Jan-2024,In-Person,19.6
C005971,REP027,HCP0288,14-Jan-2024,In-Person,
C004797,REP022,HCP0316,07/27/2024,In-Person,19.6
C001456,REP007,HCP0358,23-Feb-2024,Virtual,29.1
C005411,REP025,HCP0232,07/19/2024,In-Person,24.1
C005622,REP026,HCP0016,09/02/2024,In-Person,12.4
C004963,REP022,HCP0528,04-Jun-2024,In-Person,15.9
C007332,REP033,HCP0499,2024-03-05,Virtual,16.1
C001645,REP008,HCP0382,2024-12-19,In-Person,34.6
C002141,REP010,HCP0528,03/21/2024,In-Person,16.1
C004537,REP021,HCP0105,02/08/2024,Virtual,15.8
C004458,REP021,HCP0409,11/17/2024,Virtual,9.6
C007737,REP035,HCP0062,02-Nov-2024,Virtual,20.6
C004379,REP020,HCP0464,10/09/2024,In-Person,24.0
C000730,REP004,HCP0154,01/18/2024,In-Person,23.6
C004358,REP020,HCP0498,2024-10-11,In-Person,13.9
C007136,REP032,HCP0581,2024-05-14,  In-Person,
C001937,REP009,HCP0102,2024-10-27,In-Person,26.1
C003794,REP018,HCP0014,23-Jul-2024,In-Person,31.4
C003737,REP018,HCP0480,2024-01-21,Virtual,20.1
C002262,REP011,HCP0570,09/14/2024,In-Person,12.9
C006851,REP031,HCP0086,28-May-2024,In-Person,19.9
C001111,REP005,HCP0404,01/01/2024,Phone,26.1
C007780,REP035,HCP0573,04/02/2024,Virtual,15.9
C005481,REP025,HCP0126,29-Nov-2024,Virtual,27.5
C002999,REP014,HCP0482,2024-06-08,Virtual,24.9
C002395,REP011,HCP0417,01/03/2024,In-Person,11.3
C001186,REP006,HCP0283,09/12/2024,In-Person,22.4
C002008,REP010,HCP0528,06/15/2024,Virtual,7.9
C000194,REP001,HCP0351,02/14/2024,In-Person,22.5
C007651,REP035,HCP0335,07/19/2024,In-Person,19.0
C000579,REP003,HCP0361,2024-08-11,Phone,5.6
C000772,REP004,HCP0513,10-Oct-2024,In-Person,18.8
C002396,REP011,HCP0242,02/29/2024,Phone,40.1
C001479,REP007,HCP0292,17-May-2024,Virtual,20.5
C001847,REP009,HCP0055,23-Jan-2024,In-Person,23.1
C008504,REP038,HCP0029,16-Feb-2024,In-Person,10.8
C004275,REP020,HCP0215,2024-01-18,Virtual,12.3
C003741,REP018,HCP0521,10/22/2024,  In-Person,14.0
C004601,REP021,HCP0433,05-Sep-2024,In-Person,28.7
C007897,REP036,HCP0052,10/13/2024,In-Person,20.0
C008743,REP040,HCP0282,12-Dec-2024,In-Person,4.6
C004916,REP022,HCP0546,2024-09-18,In-Person,9.2
C002074,REP010,HCP0029,01/28/2024,In-Person,18.0
C004755,REP022,HCP0426,21-Apr-2024,Phone,4.5
C001897,REP009,HCP0140,05-Aug-2024,In-Person,14.9
C007059,REP032,HCP0198,2024-07-12,Virtual,22.0
C003660,REP017,HCP0074,27-Apr-2024,In-Person,7.9
C002380,REP011,HCP0266,03/14/2024,Virtual,3.8
C001448,REP007,HCP0497,08-Jun-2024,Virtual,3.3
C000343,REP002,HCP0356,06/12/2024,Virtual,16.9
C005128,REP023,HCP0149,2024-02-15,In-Person,14.8
C003137,REP015,HCP0284,06-Sep-2024,Phone,18.7
C002528,REP012,HCP0566,2024-10-12,Phone,17.6
C000728,REP004,HCP0142,21-Mar-2024,In-Person,10.8
C004578,REP021,HCP0362,25-Mar-2024,In-Person,19.7
C000977,REP005,HCP0584,04/02/2024,In-Person,
C006770,REP031,HCP0353,2024-05-09,In-Person,12.2
C007876,REP036,HCP0159,08/07/2024,Phone,16.0
C003517,REP017,HCP0511,20-Sep-2024,In-Person,13.5
C008818,REP040,HCP0535,2024-11-13,Virtual,14.4
C008718,REP039,HCP0150,06/23/2024,Virtual,24.3
C003941,REP019,HCP0130,04-Jun-2024,  Virtual,
C001300,REP006,HCP0458,05-Jun-2024,In-Person,18.1
C008697,REP039,HCP0399,06/06/2024,Phone,34.9
C001349,REP007,HCP0461,19-Feb-2024,In-Person,18.2
C000661,REP004,HCP0002,05/11/2024,In-Person,7.5
C001493,REP007,HCP0515,2024-06-28,In-Person,19.2
C006467,REP030,HCP0109,01/28/2024,  In-Person,11.8
C006682,REP030,HCP0130,29-Nov-2024,Phone,20.0
C007016,REP032,HCP0284,16-Jan-2024,Virtual,20.5
C005155,REP023,HCP0381,14-Aug-2024,Virtual ,6.7
C002316,REP011,HCP0115,10-Jun-2024,In-Person,11.8
C008560,REP039,HCP0078,2024-12-12,Virtual,14.4
C008527,REP039,HCP0149,2024-05-25,Virtual,18.0
C001086,REP005,HCP0181,2024-06-28,In-Person,14.6
C002525,REP012,HCP0026,10/09/2024,In-Person,18.6
C007858,REP036,HCP0245,01/19/2024,Virtual,12.5
C005375,REP025,HCP0049,17-Aug-2024,Virtual ,7.8
C003199,REP015,HCP0497,29-Jul-2024,Virtual,22.3
C006502,REP030,HCP0262,2024-11-01,Virtual,20.4
C006517,REP030,HCP0379,05/03/2024,In-Person,18.0
C000068,REP001,HCP0345,08/29/2024,In-Person,13.4
C007610,REP035,HCP0080,08-Nov-2024,In-Person,17.8
C002270,REP011,HCP0018,21-Jan-2024,  Virtual,26.6
C008240,REP037,HCP0351,2024-04-28,Virtual,2.0
C005782,REP026,HCP0520,03/06/2024,In-Person,17.5
C008485,REP038,HCP0451,06/07/2024,In-Person,16.5
C007976,REP036,HCP0419,2024-08-31,In-Person,23.7
C005323,REP024,HCP0453,2024-09-24,In-Person,28.3
C003448,REP017,HCP0402,03-May-2024,In-Person,24.3
C002368,REP011,HCP0265,2024-02-16,In-Person,15.8
C005701,REP026,HCP0168,2024-06-13,Virtual,7.5
C006419,REP029,HCP0422,05-Feb-2024,Virtual,12.4
C002513,REP012,HCP0439,04/07/2024,Virtual,18.2
C002724,REP013,HCP0458,11-Jan-2024,Virtual,25.0
C008142,REP037,HCP0479,2024-11-21,In-Person,16.0
C007095,REP032,HCP0282,04/06/2024,In-Person,15.0
C001144,REP005,HCP0426,28-Nov-2024,In-Person,26.9
C008670,REP039,HCP0287,2024-04-29,In-Person,11.8
C006268,REP028,HCP0086,2024-09-27,In-Person,21.3
C006600,REP030,HCP0527,07/08/2024,In-Person,11.2
C008201,REP037,HCP0125,12/17/2024,Phone,23.1
C004729,REP022,HCP0182,11-Jan-2024,In-Person,20.3
C005495,REP025,HCP0222,03-Oct-2024,  In-Person,16.1
C005954,REP027,HCP0208,2024-01-23,In-Person,28.2
C003790,REP018,HCP0115,26-Apr-2024,In-Person,8.9
C002221,REP011,HCP0505,2024-07-16,Phone,11.2
C005076,REP023,HCP0474,03/15/2024,Phone,12.6
C002332,REP011,HCP0509,14-Sep-2024,In-Person,2.0
C005395,REP025,HCP0059,2024-11-13,In-Person,18.0
C008113,REP037,HCP0446,2024-08-18,In-Person,12.4
C006347,REP029,HCP0255,2024-10-17,In-Person ,6.5
C008311,REP037,HCP0199,24-Sep-2024,In-Person,16.5
C004089,REP020,HCP0313,10/29/2024,Virtual,18.6
C001968,REP010,HCP0078,10-Mar-2024,Virtual,12.3
C007799,REP035,HCP0591,06/02/2024,In-Person,9.0
C007492,REP034,HCP0067,28-Aug-2024,In-Person,15.9
C008535,REP039,HCP0206,04/20/2024,In-Person,20.8
C004366,REP020,HCP0197,2024-10-03,In-Person,12.9
C000424,REP002,HCP0362,2024-08-07,In-Person,17.0
C000281,REP002,HCP0141,03/21/2024,Virtual,16.6
C001905,REP009,HCP0480,2024-07-12,In-Person,27.7
C000596,REP003,HCP0134,19-Sep-2024,Virtual,15.5
C003918,REP019,HCP0345,2024-07-28,Virtual,16.0
C003619,REP017,HCP0488,2024-01-08,Phone,26.8
C000840,REP004,HCP0511,06-Nov-2024,In-Person,22.3
C004597,REP021,HCP0541,2024-03-27,Phone,7.5
C005899,REP027,HCP0036,11/23/2024,In-Person,10.3
C000142,REP001,HCP0029,18-Jun-2024,In-Person,9.4
C007900,REP036,HCP0122,2024-10-10,Phone,8.3
C001378,REP007,HCP0386,2024-07-17,In-Person,18.6
C003675,REP017,HCP0584,09/12/2024,Virtual,20.0
C007449,REP034,HCP0566,2024-08-11,Virtual,22.3
C008814,REP040,HCP0036,2024-03-20,Virtual,19.5
C004742,REP022,HCP0294,05/04/2024,In-Person,8.8
C003809,REP018,HCP0516,01-Apr-2024,In-Person,14.3
C001139,REP005,HCP0309,25-Oct-2024,In-Person,21.1
C002258,REP011,HCP0246,01-Aug-2024,Virtual,10.8
C008687,REP039,HCP0016,06/01/2024,Virtual,14.6
C001788,REP009,HCP0522,12-May-2024,Phone,13.7
C003939,REP019,HCP0303,2024-07-15,In-Person,38.3
C006221,REP028,HCP0393,04/29/2024,Virtual,18.9
C004647,REP021,HCP0454,2024-06-11,In-Person,17.5
C000460,REP003,HCP0580,2024-05-17,  Virtual,24.0
C008496,REP038,HCP0050,2024-10-13,In-Person,20.2
C000949,REP005,HCP0305,11/05/2024,  In-Person,15.7
C003701,REP018,HCP0004,08-Aug-2024,In-Person,18.6
C001337,REP007,HCP0078,05/13/2024,Virtual,32.8
C004629,REP021,HCP0571,17-Nov-2024,Virtual,11.3
C007623,REP035,HCP0463,06/22/2024,In-Person,12.7
C001603,REP008,HCP0434,2024-01-16,Virtual,17.5
C002239,REP011,HCP0186,25-May-2024,In-Person,17.1
C000640,REP003,HCP0260,2024-10-11,In-Person,14.7
C008747,REP040,HCP0232,2024-09-27,Phone,9.5
C003831,REP018,HCP0419,04/18/2024,In-Person,12.9
C008365,REP038,HCP0456,12/14/2024,Virtual,15.9
C006556,REP030,HCP0050,2024-02-14,Virtual,20.2
C006637,REP030,HCP0459,22-Aug-2024,In-Person,4.0
C001959,REP009,HCP0348,02/14/2024,  In-Person,
C001071,REP005,HCP0027,2024-02-12,Phone,18.1
C000156,REP001,HCP0591,2024-05-18,Phone,7.6
C002296,REP011,HCP0227,2024-12-06,In-Person,14.2
C006126,REP028,HCP0346,2024-02-02,Virtual,16.3
C004579,REP021,HCP0176,2024-03-12,In-Person,23.2
C001090,REP005,HCP0003,26-Jun-2024,Virtual,21.8
C002941,REP014,HCP0435,06-Jan-2024,Virtual,14.8
C008086,REP036,HCP0011,09/29/2024,Phone,26.2
C004385,REP020,HCP0225,30-Aug-2024,Virtual,11.7
C000931,REP005,HCP0024,2024-07-12,In-Person,28.4
C002910,REP014,HCP0529,08-Jan-2024,Virtual,8.6
C006182,REP028,HCP0398,02/04/2024,  In-Person,27.1
C000896,REP005,HCP0062,2024-08-29,In-Person,14.8
C003248,REP015,HCP0572,07/16/2024,In-Person,22.3
C002327,REP011,HCP0466,04/01/2024,In-Person,16.6
C007122,REP032,HCP0302,31-Mar-2024,Virtual,20.5
C008261,REP037,HCP0486,11/15/2024,In-Person,15.7
C007030,REP032,HCP0581,30-Jun-2024,Virtual,24.9
C005039,REP023,HCP0308,11/26/2024,Virtual,
C004137,REP020,HCP0478,18-Feb-2024,Phone,25.5
C008228,REP037,HCP0495,01-Jan-2024,In-Person,19.7
C001716,REP008,HCP0593,08/26/2024,In-Person,23.5
C001699,REP008,HCP0590,2024-03-07,In-Person,35.1
C008632,REP039,HCP0597,05/07/2024,In-Person,19.0
C008503,REP038,HCP0335,29-Aug-2024,Phone,15.6
C002311,REP011,HCP0159,2024-11-10,  In-Person,20.5
C006495,REP030,HCP0354,2024-07-27,Virtual,20.2
C003832,REP018,HCP0065,2024-12-03,In-Person,21.1
C003349,REP016,HCP0173,2024-06-06,In-Person,17.9
C008476,REP038,HCP0156,02/13/2024,Virtual,15.0
C000986,REP005,HCP0470,2024-07-08,In-Person,12.9
C001822,REP009,HCP0423,01/22/2024,In-Person,14.3
C004572,REP021,HCP0364,2024-09-23,Virtual,23.3
C000588,REP003,HCP0178,2024-03-27,In-Person,33.2
C008690,REP039,HCP0213,22-Jan-2024,Virtual,24.5
C005078,REP023,HCP0295,06/17/2024,Virtual,22.8
C006131,REP028,HCP0430,2024-11-10,Phone,8.7
C006667,REP030,HCP0177,09/25/2024,Virtual ,11.3
C008480,REP038,HCP0506,2024-02-25,In-Person,12.6
C008880,REP040,HCP0510,2024-04-04,Phone,11.4
C005484,REP025,HCP0273,07-Apr-2024,In-Person,23.1
C006101,REP028,HCP0213,03-May-2024,Virtual,27.4
C006638,REP030,HCP0234,06/20/2024,Phone,18.4
C005515,REP025,HCP0165,15-Jul-2024,In-Person,17.2
C007596,REP035,HCP0442,06-Aug-2024,Virtual,25.3
C005554,REP025,HCP0394,04/09/2024,Phone,26.7
C003558,REP017,HCP0282,2024-06-12,Phone,22.1
C001396,REP007,HCP0283,11/01/2024,In-Person,13.8
C000265,REP002,HCP0294,20-Aug-2024,In-Person,8.3
C003548,REP017,HCP0452,2024-11-18,Virtual,6.6
C006009,REP027,HCP0352,03/16/2024,In-Person,9.1
C003070,REP014,HCP0317,2024-08-14,In-Person,20.6
C005026,REP023,HCP0471,2024-11-03,In-Person,23.7
C006780,REP031,HCP0386,26-Feb-2024,In-Person,24.6
C003865,REP018,HCP0306,07/21/2024,Virtual,14.9
C007943,REP036,HCP0065,18-Jan-2024,Virtual,12.1
C002401,REP011,HCP0138,24-Jun-2024,In-Person,15.0
C006935,REP032,HCP0569,06-Mar-2024,In-Person,17.1
C003712,REP018,HCP0185,2024-09-27,In-Person,13.6
C000247,REP002,HCP0061,2024-03-13,Phone,9.2
C001595,REP008,HCP0552,23-Jun-2024,Phone,26.1
C001530,REP007,HCP0033,22-Jul-2024,In-Person,22.1
C008223,REP037,HCP0043,2024-03-24,Virtual,
C000924,REP005,HCP0177,24-Nov-2024,In-Person,17.0
C005945,REP027,HCP0229,23-May-2024,  In-Person,13.4
C004365,REP020,HCP0314,12/14/2024,Phone,27.0
C000670,REP004,HCP0565,2024-11-21,In-Person,12.7
C003605,REP017,HCP0569,11/12/2024,In-Person,23.2
C005109,REP023,HCP0078,08-Apr-2024,In-Person,25.6
C001911,REP009,HCP0086,08/04/2024,In-Person,25.6
C006694,REP030,HCP0451,2024-04-07,In-Person,
C005249,REP024,HCP0271,22-Mar-2024,In-Person,27.6
C003959,REP019,HCP0175,09-Mar-2024,In-Person,20.6
C005644,REP026,HCP0215,2024-03-06,Phone,16.2
C002697,REP013,HCP0096,2024-11-21,In-Person,16.6
C002592,REP012,HCP0110,06-Jan-2024,In-Person,28.4
C001782,REP009,HCP0086,2024-06-06,Virtual,19.5
C003014,REP014,HCP0134,2024-04-18,In-Person,25.8
C002308,REP011,HCP0173,2024-10-30,Virtual,18.1
C006985,REP032,HCP0142,2024-06-20,Virtual,4.5
C003691,REP017,HCP0269,04/20/2024,Virtual,14.5
C000688,REP004,HCP0270,02/21/2024,In-Person,9.5
C000613,REP003,HCP0317,21-Nov-2024,In-Person,11.1
C006050,REP027,HCP0143,18-Oct-2024,Virtual,11.5
C003201,REP015,HCP0222,12/28/2024,Phone,25.5
C002268,REP011,HCP0247,2024-12-30,In-Person,14.1
C008712,REP039,HCP0372,2024-06-30,Virtual,11.3
C007285,REP033,HCP0279,05/06/2024,In-Person,15.6
C001899,REP009,HCP0088,01/13/2024,In-Person,24.0
C006081,REP027,HCP0288,23-Jan-2024,Virtual,15.3
C000259,REP002,HCP0343,14-Dec-2024,Virtual,10.3
C002925,REP014,HCP0356,23-Nov-2024,Virtual,17.2
C004944,REP022,HCP0197,01/18/2024,Virtual,17.6
C002823,REP013,HCP0565,2024-03-23,In-Person,19.8
C003340,REP016,HCP0167,02-Sep-2024,Virtual,11.5
C003526,REP017,HCP0391,2024-06-01,In-Person,24.2
C004564,REP021,HCP0364,2024-08-11,Phone,10.3
C005330,REP025,HCP0320,28-Oct-2024,Phone,22.3
C005224,REP024,HCP0396,2024-11-13,In-Person,6.0
C002286,REP011,HCP0339,26-Jan-2024,In-Person,21.6
C008081,REP036,HCP0214,2024-03-05,Virtual,
C007658,REP035,HCP0436,27-Oct-2024,  In-Person,6.6
C000485,REP003,HCP0110,12-Mar-2024,In-Person ,27.8
C002212,REP011,HCP0266,2024-01-04,Phone,17.3
C005417,REP025,HCP0075,01/23/2024,Virtual,13.9
C008500,REP038,HCP0151,12/13/2024,  In-Person,33.7
C002556,REP012,HCP0042,04/09/2024,In-Person ,10.1
C000008,REP001,HCP0080,12-Apr-2024,Virtual,15.4
C003658,REP017,HCP0030,27-Feb-2024,Virtual,11.5
C008105,REP037,HCP0236,08-Jan-2024,Virtual,15.1
C004875,REP022,HCP0210,08/07/2024,Virtual,21.3
C004403,REP020,HCP0438,03-Mar-2024,In-Person,21.1
C005547,REP025,HCP0421,2024-10-26,In-Person,15.7
C008271,REP037,HCP0514,2024-03-16,In-Person,
C002427,REP011,HCP0521,2024-03-07,In-Person,19.5
C001815,REP009,HCP0430,03/15/2024,In-Person,2.9
C008570,REP039,HCP0567,07/09/2024,In-Person,21.9
C002275,REP011,HCP0496,2024-10-24,Phone,27.3
C001012,REP005,HCP0302,16-Apr-2024,Virtual,15.0
C006503,REP030,HCP0578,04-Apr-2024,In-Person,28.2
C001068,REP005,HCP0488,14-Nov-2024,Virtual,14.0
C001992,REP010,HCP0302,26-Apr-2024,Phone,12.7
C003971,REP019,HCP0533,2024-10-31,In-Person,26.4
C008163,REP037,HCP0046,15-Mar-2024,In-Person,15.0
C006830,REP031,HCP0297,09/12/2024,Phone,14.8
C004543,REP021,HCP0572,18-Jul-2024,Virtual ,12.5
C008301,REP037,HCP0179,07/04/2024,Virtual,20.0
C003868,REP018,HCP0018,21-Sep-2024,In-Person,16.0
C008384,REP038,HCP0525,05/29/2024,Virtual,6.2
C003049,REP014,HCP0564,14-Nov-2024,In-Person,22.5
C000782,REP004,HCP0027,06/04/2024,Virtual,20.3
C002676,REP013,HCP0509,2024-04-12,Virtual,15.3
C001750,REP009,HCP0258,24-Sep-2024,In-Person,13.5
C002792,REP013,HCP0294,16-Sep-2024,Virtual,17.2
C005775,REP026,HCP0506,02/06/2024,Virtual,
C004980,REP023,HCP0381,29-Jun-2024,Phone,20.1
C001092,REP005,HCP0222,2024-08-27,In-Person,8.8
C006635,REP030,HCP0368,25-Dec-2024,In-Person,12.7
C008084,REP036,HCP0436,2024-09-27,In-Person,24.7
C008140,REP037,HCP0467,27-Jul-2024,Virtual,6.3
C007771,REP035,HCP0600,2024-08-04,Phone,23.2
C005056,REP023,HCP0398,08/19/2024,In-Person,17.6
C002609,REP012,HCP0495,11/02/2024,Virtual,19.7
C007845,REP036,HCP0247,08/02/2024,In-Person,19.8
C002291,REP011,HCP0410,11/26/2024,Virtual,11.5
C001728,REP008,HCP0079,01/07/2024,In-Person,10.5
C000611,REP003,HCP0380,17-Nov-2024,In-Person,9.8
C004667,REP021,HCP0553,06/26/2024,In-Person,34.4
C006745,REP031,HCP0492,02/03/2024,Phone,29.9
C000344,REP002,HCP0262,10/19/2024,In-Person,19.4
C006713,REP030,HCP0280,06/12/2024,In-Person,20.0
C007469,REP034,HCP0134,2024-04-05,Virtual,24.0
C003751,REP018,HCP0351,2024-10-05,In-Person,22.7
C006871,REP031,HCP0308,05/08/2024,Virtual,29.8
C008285,REP037,HCP0054,04-Jul-2024,Phone,16.4
C003216,REP015,HCP0075,11/12/2024,Virtual,16.4
C000098,REP001,HCP0491,09/24/2024,Phone,21.0
C006038,REP027,HCP0142,24-Jun-2024,In-Person,27.5
C005177,REP024,HCP0302,2024-01-19,In-Person,24.8
C001538,REP007,HCP0522,11-Feb-2024,Virtual,3.2
C003589,REP017,HCP0282,2024-04-17,In-Person,23.0
C005837,REP026,HCP0026,25-Jun-2024,In-Person,29.2
C003649,REP017,HCP0436,24-Jan-2024,In-Person,27.4
C007620,REP035,HCP0578,07-Feb-2024,In-Person,22.7
C005946,REP027,HCP0029,02/13/2024,Virtual,12.7
C001518,REP007,HCP0423,30-Jul-2024,In-Person,15.9
C005062,REP023,HCP0301,29-Mar-2024,Virtual,25.0
C005563,REP025,HCP0589,2024-04-07,In-Person,22.5
C004625,REP021,HCP0203,09/05/2024,In-Person,
C004273,REP020,HCP0131,05-Jan-2024,In-Person,18.8
C003670,REP017,HCP0147,2024-10-10,In-Person,33.0
C005801,REP026,HCP0149,09/20/2024,In-Person,19.1
C002091,REP010,HCP0025,03/05/2024,In-Person,22.3
C000573,REP003,HCP0095,29-Jul-2024,In-Person,17.6
C008512,REP039,HCP0281,11-Jul-2024,In-Person,30.8
C007264,REP033,HCP0351,24-Jun-2024,In-Person ,22.8
C007945,REP036,HCP0257,06-Jul-2024,Virtual,12.0
C003063,REP014,HCP0474,03/28/2024,Virtual,22.3
C006975,REP032,HCP0106,2024-10-28,In-Person,18.4
C007992,REP036,HCP0160,2024-05-03,In-Person,22.0
C008282,REP037,HCP0260,2024-08-24,In-Person,10.9
C006220,REP028,HCP0469,10/21/2024,Virtual,20.4
C006492,REP030,HCP0411,10/09/2024,In-Person,26.7
C004480,REP021,HCP0050,04-Sep-2024,In-Person,17.7
C004949,REP022,HCP0229,12/05/2024,Virtual,12.8
C000371,REP002,HCP0109,29-Nov-2024,In-Person,2.7
C001939,REP009,HCP0416,04-May-2024,Virtual,14.6
C006792,REP031,HCP0168,18-Jul-2024,Phone,10.9
C001754,REP009,HCP0287,2024-11-28,Virtual,31.6
C003671,REP017,HCP0414,03-Jan-2024,Virtual,
C003653,REP017,HCP0569,2024-08-29,Virtual,11.9
C005202,REP024,HCP0466,2024-10-22,Virtual,23.6
C002362,REP011,HCP0045,2024-03-11,In-Person,19.6
C004261,REP020,HCP0399,2024-02-26,Virtual,18.9
C005433,REP025,HCP0569,15-Mar-2024,In-Person,27.3
C004992,REP023,HCP0346,04/26/2024,In-Person,19.9
C007654,REP035,HCP0525,11/18/2024,Virtual,22.0
C008423,REP038,HCP0579,29-Jul-2024,In-Person,24.8
C003738,REP018,HCP0214,2024-07-07,Virtual,16.1
C008779,REP040,HCP0290,09-Aug-2024,In-Person ,24.1
C006624,REP030,HCP0345,18-Dec-2024,In-Person,24.3
C008522,REP039,HCP0547,16-Feb-2024,Phone,10.6
C005592,REP026,HCP0430,10/22/2024,Virtual,20.4
C001172,REP006,HCP0286,16-Aug-2024,In-Person,22.0
C006254,REP028,HCP0088,2024-08-08,In-Person,13.8
C001423,REP007,HCP0254,2024-08-12,In-Person,19.4
C008408,REP038,HCP0572,02/07/2024,In-Person,15.4
C008324,REP037,HCP0174,2024-06-25,Virtual,26.7
C006313,REP029,HCP0416,01-Apr-2024,In-Person,
C008101,REP037,HCP0580,2024-11-03,Virtual,20.9
C000875,REP005,HCP0147,03-Sep-2024,In-Person,20.1
C002298,REP011,HCP0592,17-Aug-2024,Phone,11.0
C002644,REP013,HCP0283,2024-10-21,In-Person,24.0
C006608,REP030,HCP0549,08-May-2024,Virtual,32.5
C001720,REP008,HCP0562,29-Oct-2024,In-Person,
C005348,REP025,HCP0208,22-Jul-2024,In-Person,27.8
C000841,REP004,HCP0419,09/13/2024,Phone,12.5
C008853,REP040,HCP0510,2024-01-02,In-Person,8.4
C000582,REP003,HCP0082,2024-08-04,In-Person,25.3
C000205,REP001,HCP0226,09-Jul-2024,In-Person,23.2
C001642,REP008,HCP0267,2024-01-31,Virtual,29.2
C002015,REP010,HCP0036,2024-06-24,In-Person,25.2
C003254,REP015,HCP0404,2024-01-08,Virtual,10.6
C005933,REP027,HCP0421,08/29/2024,In-Person,30.7
C000906,REP005,HCP0513,2024-03-22,Phone,16.8
C000632,REP003,HCP0189,2024-08-15,In-Person,18.7
C006815,REP031,HCP0088,29-Jan-2024,Virtual ,5.1
C006164,REP028,HCP0058,2024-01-04,Phone ,2.9
C001975,REP010,HCP0166,06/17/2024,In-Person,17.6
C000163,REP001,HCP0268,05-Jul-2024,Virtual,23.3
C004999,REP023,HCP0135,03/20/2024,In-Person,16.0
C006554,REP030,HCP0010,16-Aug-2024,Virtual,22.6
C008412,REP038,HCP0572,2024-03-12,In-Person ,11.0
C006116,REP028,HCP0399,19-Jan-2024,Virtual,17.4
C004714,REP022,HCP0435,2024-04-03,Virtual,2.0
C000876,REP005,HCP0139,2024-06-14,Virtual,10.1
C001432,REP007,HCP0297,02/03/2024,In-Person ,23.4
C004644,REP021,HCP0262,2024-02-06,In-Person,16.9
C005081,REP023,HCP0168,15-May-2024,In-Person,30.8
C005784,REP026,HCP0552,12/11/2024,Virtual,
C008371,REP038,HCP0120,21-Jul-2024,In-Person,29.1
C006000,REP027,HCP0024,07/22/2024,In-Person,26.0
C006111,REP028,HCP0051,2024-06-11,In-Person,17.7
C008402,REP038,HCP0162,2024-10-31,In-Person,23.3
C002857,REP013,HCP0565,17-Jun-2024,In-Person,11.3
C001862,REP009,HCP0297,2024-09-26,In-Person,19.3
C002660,REP013,HCP0050,2024-07-31,Virtual,19.7
C003385,REP016,HCP0267,22-Mar-2024,In-Person,20.5
C008516,REP039,HCP0422,2024-01-09,  In-Person,22.2
C008707,REP039,HCP0422,2024-11-27,In-Person,17.6
C006361,REP029,HCP0390,05/04/2024,In-Person,28.9
C006696,REP030,HCP0561,09/28/2024,Phone ,14.2
C004734,REP022,HCP0069,18-Sep-2024,Virtual,22.1
C003332,REP016,HCP0060,06/05/2024,In-Person,16.8
C007826,REP035,HCP0381,2024-09-18,In-Person,9.5
C007212,REP033,HCP0179,07/16/2024,Phone,11.4
C008709,REP039,HCP0348,23-Jan-2024,Phone,12.1
C002097,REP010,HCP0513,2024-07-14,In-Person,15.7
C002004,REP010,HCP0056,2024-11-21,Virtual,15.2
C007427,REP034,HCP0479,08/29/2024,  Virtual,26.9
C006742,REP031,HCP0480,05-Feb-2024,Virtual,29.2
C005018,REP023,HCP0597,15-Nov-2024,Virtual,24.7
C000547,REP003,HCP0013,06-Sep-2024,Virtual,24.7
C001450,REP007,HCP0119,2024-10-11,In-Person,19.0
C006660,REP030,HCP0022,09/29/2024,Virtual,28.4
C002611,REP012,HCP0053,28-May-2024,Virtual,
C001901,REP009,HCP0390,2024-09-28,Phone,20.7
C007542,REP034,HCP0500,09/28/2024,In-Person,6.2
C002758,REP013,HCP0249,08-Jun-2024,In-Person,19.9
C001886,REP009,HCP0386,2024-07-17,In-Person,17.1
C008750,REP040,HCP0199,10/15/2024,In-Person,19.7
C005739,REP026,HCP0088,18-Dec-2024,In-Person,14.7
C007265,REP033,HCP0377,31-Jan-2024,In-Person,31.4
C005891,REP027,HCP0569,11/05/2024,Phone,20.5
C002098,REP010,HCP0164,2024-12-31,  Phone,2.5
C008267,REP037,HCP0558,04/06/2024,In-Person,24.1
C005693,REP026,HCP0058,03/15/2024,In-Person,18.9
C000500,REP003,HCP0015,11-Dec-2024,Virtual,15.7
C005625,REP026,HCP0483,2024-01-12,Phone,18.4
C000837,REP004,HCP0161,2024-10-18,Virtual,12.6
C003472,REP017,HCP0391,01-Dec-2024,In-Person,16.5
C004698,REP021,HCP0433,2024-04-01,In-Person ,12.1
C007617,REP035,HCP0532,12/14/2024,In-Person ,15.5
C002172,REP010,HCP0546,2024-04-10,In-Person,26.6
C008212,REP037,HCP0545,2024-08-27,In-Person,20.9
C005679,REP026,HCP0346,2024-09-03,Virtual,10.0
