month,sp500_nominal,sp500_real,cape,vix,gold_price,rate_10y,sp_return_m,real_return_m,volatility_12m,drawdown,year,decade
1994-11-01,461.01,942.74,20.21,16.38,384.39,7.96,-0.006,-0.0074,0.0568,-0.0481,1994,1990s
1994-12-01,455.19,930.84,19.91,14.18,379.29,7.81,-0.0126,-0.0126,0.0575,-0.0601,1994,1990s
1995-01-01,465.25,947.61,20.22,12.27,378.55,7.78,0.0221,0.018,0.0601,-0.0432,1995,1990s
1995-02-01,481.92,977.66,20.8,11.47,376.64,7.47,0.0358,0.0317,0.0705,-0.0129,1995,1990s
1995-03-01,493.15,997.14,21.15,12.17,382.12,7.2,0.0233,0.0199,0.0704,0.0,1995,1990s
1995-04-01,507.91,1023.6,21.64,12.44,391.03,7.06,0.0299,0.0265,0.0582,0.0,1995,1990s
1995-05-01,523.81,1053.57,22.2,12.27,385.22,6.63,0.0313,0.0293,0.0615,0.0,1995,1990s
1995-06-01,539.35,1082.69,22.72,11.9,387.56,6.17,0.0297,0.0276,0.0636,0.0,1995,1990s
1995-07-01,557.37,1118.86,23.38,12.51,386.23,6.28,0.0334,0.0334,0.0613,0.0,1995,1990s
1995-08-01,559.11,1119.42,23.28,12.8,383.67,6.49,0.0031,0.0005,0.0617,0.0,1995,1990s
1995-09-01,578.77,1156.51,23.95,12.06,383.06,6.2,0.0352,0.0331,0.0635,0.0,1995,1990s
1995-10-01,582.92,1161.01,23.93,14.36,383.14,6.04,0.0072,0.0039,0.0589,0.0,1995,1990s
1995-11-01,595.53,1186.9,24.35,12.47,385.31,5.93,0.0216,0.0223,0.052,0.0,1995,1990s
1995-12-01,614.57,1225.65,25.03,11.75,387.44,5.71,0.032,0.0326,0.0368,0.0,1995,1990s
1996-01-01,614.42,1218.21,24.76,13.47,399.45,5.65,-0.0002,-0.0061,0.0449,-0.0061,1996,1990s
1996-02-01,649.54,1283.68,25.98,15.03,404.76,5.81,0.0572,0.0537,0.0552,0.0,1996,1990s
1996-03-01,647.07,1272.23,25.63,17.76,396.21,6.27,-0.0038,-0.0089,0.0624,-0.0089,1996,1990s
1996-04-01,647.17,1267.54,25.42,16.58,392.85,6.51,0.0002,-0.0037,0.0658,-0.0126,1996,1990s
1996-05-01,661.23,1292.6,25.81,16.15,391.93,6.74,0.0217,0.0198,0.0648,0.0,1996,1990s
1996-06-01,668.5,1305.97,25.97,16.4,385.27,6.91,0.011,0.0103,0.0644,0.0,1996,1990s
1996-07-01,644.07,1255.84,24.86,17.98,383.47,6.87,-0.0365,-0.0384,0.082,-0.0384,1996,1990s
1996-08-01,662.68,1289.67,25.41,15.76,387.35,6.64,0.0289,0.0269,0.0828,-0.0125,1996,1990s
1996-09-01,674.88,1309.25,25.68,16.58,383.14,6.83,0.0184,0.0152,0.0799,0.0,1996,1990s
1996-10-01,701.46,1356.51,26.48,16.38,381.07,6.53,0.0394,0.0361,0.0837,0.0,1996,1990s
1996-11-01,735.67,1419.98,27.59,16.0,377.85,6.2,0.0488,0.0468,0.0899,0.0,1996,1990s
1996-12-01,743.25,1434.61,27.72,19.26,369.0,6.3,0.0103,0.0103,0.0889,0.0,1996,1990s
1997-01-01,766.22,1474.3,28.33,19.47,355.11,6.58,0.0309,0.0277,0.088,0.0,1997,1990s
1997-02-01,798.39,1531.39,29.27,20.14,346.58,6.42,0.042,0.0387,0.0819,0.0,1997,1990s
1997-03-01,792.16,1515.64,28.8,20.17,351.81,6.69,-0.0078,-0.0103,0.0832,-0.0103,1997,1990s
1997-04-01,763.93,1459.8,27.59,19.66,344.47,6.89,-0.0356,-0.0368,0.0976,-0.0467,1997,1990s
1997-05-01,833.09,1592.95,29.93,19.92,343.84,6.71,0.0905,0.0912,0.124,0.0,1997,1990s
1997-06-01,876.29,1673.47,31.26,20.19,340.76,6.49,0.0519,0.0505,0.1275,0.0,1997,1990s
1997-07-01,925.29,1764.84,32.77,20.53,324.1,6.22,0.0559,0.0546,0.1127,0.0,1997,1990s
1997-08-01,927.24,1765.26,32.59,23.08,324.01,6.3,0.0021,0.0002,0.1164,0.0,1997,1990s
1997-09-01,937.02,1779.45,32.67,23.81,322.82,6.21,0.0105,0.008,0.1174,0.0,1997,1990s
1997-10-01,951.16,1801.83,32.9,23.87,324.87,6.03,0.0151,0.0126,0.1174,0.0,1997,1990s
1997-11-01,938.92,1779.75,32.34,32.21,306.04,5.88,-0.0129,-0.0123,0.1207,-0.0123,1997,1990s
1997-12-01,962.37,1826.46,33.03,26.28,288.74,5.81,0.025,0.0262,0.1201,0.0,1997,1990s
1998-01-01,963.36,1824.94,32.86,23.87,289.1,5.54,0.001,-0.0008,0.1215,-0.0008,1998,1990s
1998-02-01,1023.74,1935.73,34.71,20.0,297.49,5.57,0.0627,0.0607,0.1272,0.0,1998,1990s
1998-03-01,1076.83,2032.35,36.3,20.16,295.94,5.65,0.0519,0.0499,0.1262,0.0,1998,1990s
1998-04-01,1112.2,2095.23,37.28,22.03,308.29,5.64,0.0328,0.0309,0.1065,0.0,1998,1990s
1998-05-01,1108.42,2084.26,36.96,20.87,299.1,5.65,-0.0034,-0.0052,0.0906,-0.0052,1998,1990s
1998-06-01,1108.39,2081.65,36.8,21.66,292.32,5.5,-0.0,-0.0013,0.0882,-0.0065,1998,1990s
1998-07-01,1156.58,2169.49,38.26,19.93,292.87,5.46,0.0435,0.0422,0.0835,0.0,1998,1990s
1998-08-01,1074.62,2013.28,35.42,31.59,284.11,5.34,-0.0709,-0.072,0.1224,-0.072,1998,1990s
1998-09-01,1020.64,1909.82,33.53,38.2,288.98,4.81,-0.0502,-0.0514,0.1378,-0.1197,1998,1990s
1998-10-01,1032.47,1927.24,33.77,36.61,295.93,4.53,0.0116,0.0091,0.1377,-0.1117,1998,1990s
1998-11-01,1144.43,2136.23,37.37,26.22,294.12,4.83,0.1084,0.1084,0.1681,-0.0153,1998,1990s
1998-12-01,1190.05,2222.74,38.82,25.48,291.68,4.65,0.0399,0.0405,0.1695,0.0,1998,1990s
1999-01-01,1248.77,2326.74,40.58,28.04,287.08,4.72,0.0493,0.0468,0.1708,0.0,1999,1990s
1999-02-01,1246.58,2319.83,40.4,28.82,287.33,5.0,-0.0018,-0.003,0.1665,-0.003,1999,1990s
1999-03-01,1281.66,2377.89,41.36,25.31,285.96,5.23,0.0281,0.025,0.1629,0.0,1999,1990s
1999-04-01,1334.76,2458.52,42.7,23.48,282.62,5.18,0.0414,0.0339,0.1641,0.0,1999,1990s
1999-05-01,1332.07,2453.57,42.56,26.2,276.44,5.54,-0.002,-0.002,0.1639,-0.002,1999,1990s
1999-06-01,1322.55,2436.03,42.18,23.63,261.31,5.9,-0.0071,-0.0071,0.1648,-0.0091,1999,1990s
1999-07-01,1380.99,2536.05,43.83,21.05,256.08,5.79,0.0442,0.0411,0.165,0.0,1999,1990s
1999-08-01,1327.49,2431.96,41.93,24.32,256.69,5.94,-0.0387,-0.041,0.1489,-0.041,1999,1990s
1999-09-01,1318.17,2403.38,41.32,24.54,264.74,5.92,-0.007,-0.0118,0.1324,-0.0523,1999,1990s
1999-10-01,1300.01,2366.05,40.55,24.02,310.72,6.11,-0.0138,-0.0155,0.137,-0.067,1999,1990s
1999-11-01,1391.0,2530.14,43.21,21.82,293.18,6.03,0.07,0.0694,0.1133,-0.0023,1999,1990s
1999-12-01,1428.68,2598.68,44.2,22.04,283.07,6.28,0.0271,0.0271,0.1112,0.0,1999,1990s
2000-01-01,1425.59,2585.38,43.77,23.2,284.32,6.66,-0.0022,-0.0051,0.106,-0.0051,2000,2000s
2000-02-01,1388.87,2503.95,42.19,23.6,299.86,6.52,-0.0258,-0.0315,0.1119,-0.0365,2000,2000s
2000-03-01,1442.21,2578.86,43.22,22.72,286.39,6.26,0.0384,0.0299,0.1142,-0.0076,2000,2000s
2000-04-01,1461.36,2611.57,43.53,27.16,279.69,5.99,0.0133,0.0127,0.1092,0.0,2000,2000s
2000-05-01,1418.48,2531.99,41.97,26.37,275.19,6.44,-0.0293,-0.0305,0.1152,-0.0305,2000,2000s
2000-06-01,1461.96,2595.98,42.78,21.54,285.73,6.1,0.0307,0.0253,0.1167,-0.006,2000,2000s
2000-07-01,1473.0,2609.52,42.76,19.89,281.59,6.05,0.0076,0.0052,0.1102,-0.0008,2000,2000s
2000-08-01,1485.46,2631.6,42.87,18.09,274.47,5.83,0.0085,0.0085,0.0989,0.0,2000,2000s
2000-09-01,1468.05,2587.28,41.9,19.69,273.68,5.8,-0.0117,-0.0168,0.0999,-0.0168,2000,2000s
2000-10-01,1390.14,2445.75,39.37,25.2,270.0,5.74,-0.0531,-0.0547,0.1162,-0.0706,2000,2000s
2000-11-01,1378.04,2423.07,38.78,26.38,266.01,5.72,-0.0087,-0.0093,0.0935,-0.0792,2000,2000s
2000-12-01,1330.93,2341.58,37.27,26.53,271.45,5.24,-0.0342,-0.0336,0.0939,-0.1102,2000,2000s
2001-01-01,1335.63,2335.08,36.98,24.92,265.49,5.16,0.0035,-0.0028,0.0943,-0.1127,2001,2000s
2001-02-01,1305.75,2273.75,35.83,23.41,261.87,5.1,-0.0224,-0.0263,0.0935,-0.136,2001,2000s
2001-03-01,1185.85,2060.28,32.33,28.5,263.03,4.89,-0.0918,-0.0939,0.1159,-0.2171,2001,2000s
2001-04-01,1189.84,2059.03,32.17,28.13,260.48,5.14,0.0034,-0.0006,0.1136,-0.2176,2001,2000s
2001-05-01,1270.37,2188.49,34.07,22.94,272.36,5.39,0.0677,0.0629,0.14,-0.1684,2001,2000s
2001-06-01,1238.71,2130.36,33.07,20.94,270.23,5.28,-0.0249,-0.0266,0.134,-0.1905,2001,2000s
2001-07-01,1204.45,2077.27,32.16,22.32,267.53,5.24,-0.0277,-0.0249,0.1327,-0.2106,2001,2000s
2001-08-01,1178.5,2032.51,31.4,21.86,272.39,4.97,-0.0215,-0.0215,0.13,-0.2277,2001,2000s
2001-09-01,1044.64,1793.57,27.67,35.07,283.42,4.73,-0.1136,-0.1176,0.1606,-0.3184,2001,2000s
2001-10-01,1076.59,1854.66,28.58,32.72,283.06,4.57,0.0306,0.0341,0.1674,-0.2952,2001,2000s
2001-11-01,1129.68,1949.41,30.01,26.63,276.16,4.65,0.0493,0.0511,0.1811,-0.2592,2001,2000s
2001-12-01,1144.93,1983.56,30.5,23.72,275.85,5.09,0.0135,0.0175,0.1819,-0.2463,2001,2000s
2002-01-01,1140.21,1970.92,30.28,22.25,281.51,5.04,-0.0041,-0.0064,0.1814,-0.2511,2002,2000s
2002-02-01,1100.67,1895.08,29.09,22.88,295.5,4.91,-0.0347,-0.0385,0.1826,-0.2799,2002,2000s
2002-03-01,1153.79,1975.43,30.29,18.98,294.06,5.28,0.0483,0.0424,0.1698,-0.2493,2002,2000s
2002-04-01,1111.93,1893.17,29.01,19.9,302.68,5.21,-0.0363,-0.0416,0.1732,-0.2806,2002,2000s
2002-05-01,1079.25,1837.53,28.13,20.09,314.49,5.16,-0.0294,-0.0294,0.1554,-0.3017,2002,2000s
2002-06-01,1014.02,1725.51,26.39,25.27,321.18,4.93,-0.0604,-0.061,0.1624,-0.3443,2002,2000s
2002-07-01,903.59,1535.89,23.46,34.05,313.29,4.65,-0.1089,-0.1099,0.1874,-0.4164,2002,2000s
2002-08-01,912.55,1545.97,23.59,33.74,310.26,4.26,0.0099,0.0066,0.1902,-0.4125,2002,2000s
2002-09-01,867.81,1467.74,22.37,37.65,319.14,3.87,-0.049,-0.0506,0.1646,-0.4423,2002,2000s
2002-10-01,854.63,1443.05,21.96,35.24,316.56,3.94,-0.0152,-0.0168,0.1572,-0.4516,2002,2000s
2002-11-01,909.93,1536.43,23.35,28.18,319.07,4.05,0.0647,0.0647,0.165,-0.4162,2002,2000s
2002-12-01,899.18,1521.63,23.1,28.21,331.92,4.03,-0.0118,-0.0096,0.1618,-0.4218,2002,2000s
2003-01-01,895.84,1509.31,22.9,27.42,356.86,4.05,-0.0037,-0.0081,0.1619,-0.4265,2003,2000s
2003-02-01,837.03,1399.44,21.21,32.22,358.97,3.9,-0.0656,-0.0728,0.168,-0.4682,2003,2000s
2003-03-01,846.63,1407.04,21.31,30.63,340.55,3.81,0.0115,0.0054,0.1549,-0.4653,2003,2000s
2003-04-01,890.03,1482.39,22.43,23.99,328.18,3.96,0.0513,0.0536,0.1715,-0.4367,2003,2000s
2003-05-01,935.96,1561.43,23.59,20.24,355.68,3.57,0.0516,0.0533,0.1839,-0.4067,2003,2000s
2003-06-01,988.0,1646.46,24.83,20.36,356.35,3.33,0.0556,0.0545,0.1861,-0.3744,2003,2000s
2003-07-01,992.54,1652.22,24.87,19.16,351.02,3.98,0.0046,0.0035,0.144,-0.3722,2003,2000s
2003-08-01,989.53,1640.97,24.64,19.27,359.77,4.45,-0.003,-0.0068,0.1445,-0.3764,2003,2000s
2003-09-01,1019.44,1685.09,25.24,19.53,378.95,4.27,0.0302,0.0269,0.1318,-0.3597,2003,2000s
2003-10-01,1038.73,1718.83,25.68,18.02,378.92,4.29,0.0189,0.02,0.1279,-0.3468,2003,2000s
2003-11-01,1049.9,1742.02,25.95,17.4,389.91,4.3,0.0108,0.0135,0.1168,-0.338,2003,2000s
2003-12-01,1080.64,1794.97,26.64,16.83,406.95,4.27,0.0293,0.0304,0.1147,-0.3179,2003,2000s
2004-01-01,1132.52,1872.01,27.66,16.1,413.79,4.15,0.048,0.0429,0.1167,-0.2886,2004,2000s
2004-02-01,1143.36,1879.77,27.65,16.0,404.88,4.08,0.0096,0.0041,0.0719,-0.2857,2004,2000s
2004-03-01,1123.98,1836.08,26.89,17.69,406.67,3.83,-0.017,-0.0232,0.0832,-0.3023,2004,2000s
2004-04-01,1133.36,1845.49,26.9,15.7,403.26,4.35,0.0083,0.0051,0.0789,-0.2987,2004,2000s
2004-05-01,1102.78,1785.25,25.9,17.71,383.78,4.72,-0.027,-0.0326,0.0841,-0.3216,2004,2000s
2004-06-01,1132.76,1827.99,26.4,15.34,392.37,4.73,0.0272,0.0239,0.0728,-0.3054,2004,2000s
2004-07-01,1105.85,1787.39,25.7,15.5,398.09,4.5,-0.0238,-0.0222,0.0809,-0.3208,2004,2000s
2004-08-01,1088.94,1759.13,25.17,16.68,400.51,4.28,-0.0153,-0.0158,0.0838,-0.3315,2004,2000s
2004-09-01,1117.66,1801.72,25.67,14.08,405.28,4.13,0.0264,0.0242,0.0828,-0.3154,2004,2000s
2004-10-01,1117.21,1791.56,25.41,14.97,420.46,4.1,-0.0004,-0.0056,0.0823,-0.3192,2004,2000s
2004-11-01,1168.94,1873.53,26.47,13.58,439.38,4.19,0.0463,0.0458,0.0915,-0.2881,2004,2000s
2004-12-01,1199.21,1929.12,27.14,12.46,442.08,4.23,0.0259,0.0297,0.0908,-0.2669,2004,2000s
2005-01-01,1181.41,1896.5,26.59,13.44,424.03,4.22,-0.0148,-0.0169,0.0827,-0.2793,2005,2000s
2005-02-01,1199.63,1914.7,26.74,11.71,423.35,4.17,0.0154,0.0096,0.0834,-0.2724,2005,2000s
2005-03-01,1194.9,1892.35,26.34,13.13,433.85,4.5,-0.0039,-0.0117,0.0807,-0.2809,2005,2000s
2005-04-01,1164.43,1831.78,25.41,14.46,429.23,4.34,-0.0255,-0.032,0.0863,-0.3039,2005,2000s
2005-05-01,1178.28,1855.47,25.65,13.97,421.87,4.14,0.0119,0.0129,0.0803,-0.2949,2005,2000s
2005-06-01,1202.25,1892.25,26.07,11.87,430.66,4.0,0.0203,0.0198,0.0786,-0.281,2005,2000s
2005-07-01,1222.24,1914.85,26.29,11.05,424.48,4.18,0.0166,0.0119,0.0725,-0.2724,2005,2000s
2005-08-01,1224.27,1908.26,26.1,12.95,437.93,4.26,0.0017,-0.0034,0.0683,-0.2749,2005,2000s
2005-09-01,1225.92,1887.77,25.73,12.63,456.05,4.2,0.0013,-0.0107,0.0663,-0.2827,2005,2000s
2005-10-01,1191.96,1831.79,24.88,14.94,469.9,4.46,-0.0277,-0.0297,0.075,-0.3039,2005,2000s
2005-11-01,1237.37,1916.97,25.93,12.15,476.67,4.54,0.0381,0.0465,0.0705,-0.2716,2005,2000s
2005-12-01,1262.07,1963.18,26.44,11.26,510.1,4.47,0.02,0.0241,0.0688,-0.254,2005,2000s
2006-01-01,1278.73,1974.05,26.47,12.04,549.86,4.42,0.0132,0.0055,0.0659,-0.2499,2006,2000s
2006-02-01,1276.65,1966.87,26.25,12.47,555.0,4.57,-0.0016,-0.0036,0.0657,-0.2526,2006,2000s
2006-03-01,1293.74,1982.23,26.33,11.69,557.09,4.72,0.0134,0.0078,0.0653,-0.2468,2006,2000s
2006-04-01,1302.17,1978.31,26.15,11.85,610.65,4.99,0.0065,-0.002,0.055,-0.2482,2006,2000s
2006-05-01,1290.01,1950.16,25.65,14.45,675.39,5.11,-0.0093,-0.0142,0.058,-0.2589,2006,2000s
2006-06-01,1253.17,1890.73,24.75,16.92,596.14,5.11,-0.0286,-0.0305,0.0664,-0.2815,2006,2000s
2006-07-01,1260.24,1895.79,24.7,15.33,633.71,5.09,0.0056,0.0027,0.0649,-0.2796,2006,2000s
2006-08-01,1287.15,1932.48,25.05,13.35,632.59,4.88,0.0214,0.0194,0.0675,-0.2657,2006,2000s
2006-09-01,1317.74,1988.15,25.64,12.18,598.19,4.72,0.0238,0.0288,0.0701,-0.2445,2006,2000s
2006-10-01,1363.38,2068.23,26.54,11.31,585.78,4.73,0.0346,0.0403,0.0647,-0.2141,2006,2000s
2006-11-01,1388.64,2109.68,26.93,10.82,627.83,4.6,0.0185,0.02,0.0586,-0.1983,2006,2000s
2006-12-01,1416.42,2148.69,27.28,10.96,629.79,4.56,0.02,0.0185,0.0586,-0.1835,2006,2000s
2007-01-01,1424.16,2153.85,27.21,11.04,631.17,4.76,0.0055,0.0024,0.0586,-0.1815,2007,2000s
2007-02-01,1444.8,2173.44,27.32,11.16,664.75,4.72,0.0145,0.0091,0.0576,-0.1741,2007,2000s
2007-03-01,1406.95,2097.4,26.23,15.16,654.9,4.56,-0.0262,-0.035,0.0681,-0.203,2007,2000s
2007-04-01,1463.64,2167.83,26.98,12.93,679.37,4.69,0.0403,0.0336,0.0757,-0.1762,2007,2000s
2007-05-01,1511.14,2224.59,27.55,13.3,667.31,4.75,0.0325,0.0262,0.0755,-0.1547,2007,2000s
2007-06-01,1514.19,2224.77,27.42,14.95,655.66,5.1,0.002,0.0001,0.0619,-0.1546,2007,2000s
2007-07-01,1520.71,2234.92,27.41,17.27,665.38,5.0,0.0043,0.0046,0.0622,-0.1507,2007,2000s
2007-08-01,1454.62,2141.72,26.15,25.03,665.41,4.67,-0.0435,-0.0417,0.0854,-0.1862,2007,2000s
2007-09-01,1497.12,2198.23,26.73,22.2,712.65,4.52,0.0292,0.0264,0.0865,-0.1647,2007,2000s
2007-10-01,1539.66,2255.87,27.32,19.12,754.6,4.53,0.0284,0.0262,0.0849,-0.1428,2007,2000s
2007-11-01,1463.39,2131.46,25.73,25.58,806.25,4.15,-0.0495,-0.0551,0.1032,-0.1901,2007,2000s
2007-12-01,1479.22,2155.96,25.96,21.65,803.2,4.1,0.0108,0.0115,0.1021,-0.1807,2007,2000s
2008-01-01,1378.76,1999.6,24.02,25.82,889.6,3.74,-0.0679,-0.0725,0.1248,-0.2402,2008,2000s
2008-02-01,1354.87,1959.27,23.5,25.46,922.3,3.74,-0.0173,-0.0202,0.1242,-0.2555,2008,2000s
2008-03-01,1316.94,1888.05,22.61,27.1,968.43,3.51,-0.028,-0.0364,0.1246,-0.2825,2008,2000s
2008-04-01,1370.47,1952.95,23.36,21.56,909.71,3.68,0.0406,0.0344,0.1247,-0.2579,2008,2000s
2008-05-01,1403.22,1982.92,23.7,18.3,888.66,3.88,0.0239,0.0153,0.1222,-0.2465,2008,2000s
2008-06-01,1341.25,1876.44,22.42,22.11,889.49,4.1,-0.0442,-0.0537,0.1277,-0.287,2008,2000s
2008-07-01,1257.33,1749.85,20.91,24.32,939.77,4.01,-0.0626,-0.0675,0.137,-0.3351,2008,2000s
2008-08-01,1281.47,1790.59,21.4,20.7,839.03,3.89,0.0192,0.0233,0.1371,-0.3196,2008,2000s
2008-09-01,1216.95,1702.79,20.36,30.24,829.93,3.69,-0.0503,-0.049,0.1355,-0.3529,2008,2000s
2008-10-01,968.8,1369.41,16.39,61.18,806.62,3.81,-0.2039,-0.1958,0.2228,-0.4796,2008,2000s
2008-11-01,883.04,1272.56,15.26,62.67,760.86,3.53,-0.0885,-0.0707,0.2287,-0.5164,2008,2000s
2008-12-01,877.56,1277.88,15.38,52.4,816.09,2.42,-0.0062,0.0042,0.2253,-0.5144,2008,2000s
2009-01-01,865.58,1254.97,15.17,44.68,858.69,2.52,-0.0137,-0.0179,0.2246,-0.5231,2009,2000s
2009-02-01,805.23,1161.69,14.12,45.57,943.0,2.87,-0.0697,-0.0743,0.226,-0.5586,2009,2000s
2009-03-01,757.13,1089.65,13.32,44.8,924.27,2.82,-0.0597,-0.062,0.2263,-0.5859,2009,2000s
2009-04-01,848.15,1217.6,14.98,38.06,890.2,2.93,0.1202,0.1174,0.2684,-0.5373,2009,2000s
2009-05-01,902.41,1291.77,16.0,31.98,928.64,3.29,0.064,0.0609,0.2809,-0.5091,2009,2000s
2009-06-01,926.12,1314.42,16.38,29.14,945.67,3.72,0.0263,0.0175,0.2867,-0.5005,2009,2000s
2009-07-01,935.82,1330.29,16.69,26.16,934.23,3.56,0.0105,0.0121,0.2861,-0.4945,2009,2000s
2009-08-01,1009.73,1432.15,18.09,25.34,949.38,3.59,0.079,0.0766,0.3011,-0.4558,2009,2000s
2009-09-01,1044.55,1480.61,18.83,24.93,996.59,3.4,0.0345,0.0338,0.3025,-0.4374,2009,2000s
2009-10-01,1067.66,1511.91,19.36,24.25,1043.16,3.39,0.0221,0.0211,0.2155,-0.4255,2009,2000s
2009-11-01,1088.07,1539.72,19.81,23.79,1127.04,3.4,0.0191,0.0184,0.1869,-0.4149,2009,2000s
2009-12-01,1110.38,1574.07,20.32,21.24,1134.72,3.59,0.0205,0.0223,0.1849,-0.4019,2009,2000s
2010-01-01,1123.58,1587.35,20.53,20.64,1117.96,3.73,0.0119,0.0084,0.1814,-0.3968,2010,2010s
2010-02-01,1089.16,1538.34,19.92,22.54,1095.41,3.69,-0.0306,-0.0309,0.1628,-0.4154,2010,2010s
2010-03-01,1152.05,1620.51,21.0,17.77,1113.34,3.73,0.0577,0.0534,0.1349,-0.3842,2010,2010s
2010-04-01,1197.32,1681.27,21.8,17.42,1148.69,3.85,0.0393,0.0375,0.0996,-0.3611,2010,2010s
2010-05-01,1125.06,1578.58,20.48,31.93,1205.43,3.42,-0.0604,-0.0611,0.1266,-0.4001,2010,2010s
2010-06-01,1083.36,1521.56,19.74,29.92,1232.92,3.2,-0.0371,-0.0361,0.1381,-0.4218,2010,2010s
2010-07-01,1079.8,1516.24,19.67,25.57,1192.97,3.01,-0.0033,-0.0035,0.1391,-0.4238,2010,2010s
2010-08-01,1087.28,1524.64,19.77,24.75,1215.81,2.7,0.0069,0.0055,0.1189,-0.4206,2010,2010s
2010-09-01,1122.08,1572.52,20.38,22.52,1270.98,2.65,0.032,0.0314,0.1183,-0.4024,2010,2010s
2010-10-01,1171.58,1639.85,21.24,20.37,1342.02,2.54,0.0441,0.0428,0.1234,-0.3769,2010,2010s
2010-11-01,1198.89,1677.37,21.7,20.1,1369.89,2.76,0.0233,0.0229,0.1238,-0.3626,2010,2010s
2010-12-01,1241.53,1734.05,22.4,17.57,1390.55,3.29,0.0356,0.0338,0.1263,-0.3411,2010,2010s
2011-01-01,1282.62,1782.94,22.98,17.32,1360.46,3.39,0.0331,0.0282,0.1284,-0.3225,2011,2010s
2011-02-01,1321.12,1827.45,23.49,17.43,1374.68,3.58,0.03,0.025,0.1207,-0.3056,2011,2010s
2011-03-01,1304.49,1787.02,22.9,20.72,1423.26,3.41,-0.0126,-0.0221,0.115,-0.3209,2011,2010s
2011-04-01,1331.51,1812.37,23.14,16.24,1480.89,3.46,0.0207,0.0142,0.1114,-0.3113,2011,2010s
2011-05-01,1338.31,1813.09,23.06,16.91,1512.58,3.17,0.0051,0.0004,0.0821,-0.311,2011,2010s
2011-06-01,1287.29,1745.84,22.1,19.15,1529.36,3.0,-0.0381,-0.0371,0.0829,-0.3366,2011,2010s
2011-07-01,1325.19,1795.65,22.61,19.23,1572.75,3.0,0.0294,0.0285,0.0816,-0.3177,2011,2010s
2011-08-01,1185.31,1601.69,20.05,35.03,1759.01,2.3,-0.1056,-0.108,0.1479,-0.3914,2011,2010s
2011-09-01,1173.88,1583.84,19.7,36.53,1772.14,1.98,-0.0096,-0.0111,0.1465,-0.3981,2011,2010s
2011-10-01,1207.22,1632.2,20.16,32.83,1666.43,2.15,0.0284,0.0305,0.1426,-0.3798,2011,2010s
2011-11-01,1226.42,1659.55,20.35,31.94,1739.0,2.01,0.0159,0.0168,0.1417,-0.3694,2011,2010s
2011-12-01,1243.32,1686.58,20.52,25.05,1639.97,1.98,0.0138,0.0163,0.1378,-0.3591,2011,2010s
2012-01-01,1300.58,1756.53,21.21,20.23,1654.05,1.97,0.0461,0.0415,0.1417,-0.3325,2012,2010s
2012-02-01,1352.49,1818.63,21.8,18.42,1744.82,1.97,0.0399,0.0354,0.1441,-0.3089,2012,2010s
2012-03-01,1389.24,1853.96,22.05,16.17,1675.95,2.17,0.0272,0.0194,0.145,-0.2955,2012,2010s
2012-04-01,1386.43,1844.64,21.78,17.82,1649.2,2.05,-0.002,-0.005,0.1443,-0.299,2012,2010s
2012-05-01,1341.27,1786.65,20.94,21.0,1589.04,1.8,-0.0326,-0.0314,0.1488,-0.3211,2012,2010s
2012-06-01,1323.48,1765.54,20.55,21.13,1598.76,1.62,-0.0133,-0.0118,0.1437,-0.3291,2012,2010s
2012-07-01,1359.78,1816.93,21.0,17.57,1594.29,1.53,0.0274,0.0291,0.1433,-0.3096,2012,2010s
2012-08-01,1403.45,1864.9,21.41,15.69,1630.31,1.68,0.0321,0.0264,0.083,-0.2913,2012,2010s
2012-09-01,1443.42,1909.5,21.78,15.28,1744.81,1.72,0.0285,0.0239,0.0796,-0.2744,2012,2010s
2012-10-01,1437.82,1902.83,21.58,16.28,1746.58,1.75,-0.0039,-0.0035,0.0814,-0.2769,2012,2010s
2012-11-01,1394.51,1854.3,20.9,16.7,1721.64,1.65,-0.0301,-0.0255,0.093,-0.2954,2012,2010s
2012-12-01,1422.29,1896.34,21.24,17.31,1684.76,1.72,0.0199,0.0227,0.0934,-0.2794,2012,2010s
2013-01-01,1480.4,1968.0,21.9,13.51,1671.85,1.91,0.0409,0.0378,0.0914,-0.2522,2013,2010s
2013-02-01,1512.31,1994.09,22.05,14.07,1627.57,1.98,0.0216,0.0133,0.0868,-0.2423,2013,2010s
2013-03-01,1550.83,2039.55,22.42,13.03,1593.09,1.96,0.0255,0.0228,0.0865,-0.225,2013,2010s
2013-04-01,1570.7,2067.83,22.6,13.97,1487.86,1.76,0.0128,0.0139,0.0856,-0.2142,2013,2010s
2013-05-01,1639.84,2155.02,23.41,13.49,1414.03,1.93,0.044,0.0422,0.0772,-0.1811,2013,2010s
2013-06-01,1618.77,2122.23,22.93,17.27,1343.35,2.3,-0.0128,-0.0152,0.077,-0.1936,2013,2010s
2013-07-01,1668.68,2186.8,23.49,13.97,1285.52,2.58,0.0308,0.0304,0.0776,-0.169,2013,2010s
2013-08-01,1670.09,2186.02,23.36,14.21,1351.74,2.74,0.0008,-0.0004,0.0774,-0.1693,2013,2010s
2013-09-01,1687.17,2205.81,23.44,14.69,1348.6,2.81,0.0102,0.0091,0.076,-0.1618,2013,2010s
2013-10-01,1720.03,2254.58,23.83,15.41,1316.58,2.62,0.0195,0.0221,0.0738,-0.1433,2013,2010s
